タイトル：RE
測定開始日時：2025/10/24 14:34:32
チャンネル番号：2

ログ時間,時刻,通信異常,店内温度[℃],店内湿度[%],DCファン1 回転数（最大：3276）[RPM],DCファン2 回転数（最大：3276）[RPM],DCファン3 回転数（最大：3276）[RPM],DCファン4 回転数（最大：3276）[RPM],周波数上限[Hz],周波数下限[Hz],圧縮機目標周波数[Hz], 圧縮機実周波数[Hz],AC電流値[A],HIC温度[℃],HIC電流値[A],内層照明出力（店舗：端末ステータス1）,外層照明出力（店舗：端末ステータス1）,霜取り出力1（店舗：端末ステータス1）,霜取り出力2（店舗：端末ステータス1）,結露抑制ファン出力（店舗：端末ステータス1）,コンプ出力,DCファン(PWM)1出力,DCファン(PWM)2出力,DCファン(PWM)3出力,DCファン(PWM)4出力,DCファン(三速調)1出力,DCファン(三速調)2出力,警報コード6,警報コード7,警報コード8,警報コード9,警報コード10,警報データ1（店舗）,警報データ2（店舗）,警報データ3（店舗）,警報データ4（店舗）,
'00:12:29.0,2025/10/24 14:47:01,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:30.0,2025/10/24 14:47:02,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:31.0,2025/10/24 14:47:03,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:32.0,2025/10/24 14:47:04,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:33.0,2025/10/24 14:47:05,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:34.0,2025/10/24 14:47:06,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:35.0,2025/10/24 14:47:07,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:36.0,2025/10/24 14:47:08,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:37.0,2025/10/24 14:47:09,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:38.0,2025/10/24 14:47:10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:39.0,2025/10/24 14:47:11,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:40.0,2025/10/24 14:47:12,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:41.0,2025/10/24 14:47:13,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:42.0,2025/10/24 14:47:14,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:43.0,2025/10/24 14:47:15,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:44.0,2025/10/24 14:47:16,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:45.0,2025/10/24 14:47:17,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:46.0,2025/10/24 14:47:18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:47.0,2025/10/24 14:47:19,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:48.0,2025/10/24 14:47:20,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:49.0,2025/10/24 14:47:21,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:50.0,2025/10/24 14:47:22,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:51.0,2025/10/24 14:47:23,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:52.0,2025/10/24 14:47:24,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:53.0,2025/10/24 14:47:25,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:54.0,2025/10/24 14:47:26,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:55.0,2025/10/24 14:47:27,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:56.0,2025/10/24 14:47:28,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:57.0,2025/10/24 14:47:29,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:58.0,2025/10/24 14:47:30,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:59.0,2025/10/24 14:47:31,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:00.0,2025/10/24 14:47:32,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:01.0,2025/10/24 14:47:33,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:02.0,2025/10/24 14:47:34,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:03.0,2025/10/24 14:47:35,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:04.0,2025/10/24 14:47:36,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:05.0,2025/10/24 14:47:37,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:06.0,2025/10/24 14:47:38,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:07.0,2025/10/24 14:47:39,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:08.0,2025/10/24 14:47:40,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:09.0,2025/10/24 14:47:41,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:10.0,2025/10/24 14:47:42,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:11.0,2025/10/24 14:47:43,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:12.0,2025/10/24 14:47:44,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:13.0,2025/10/24 14:47:45,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:14.0,2025/10/24 14:47:46,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:15.0,2025/10/24 14:47:47,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:16.0,2025/10/24 14:47:48,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:17.0,2025/10/24 14:47:49,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:18.0,2025/10/24 14:47:50,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:19.0,2025/10/24 14:47:51,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:20.0,2025/10/24 14:47:52,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:21.0,2025/10/24 14:47:53,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:22.0,2025/10/24 14:47:54,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:23.0,2025/10/24 14:47:55,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:24.0,2025/10/24 14:47:56,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:25.0,2025/10/24 14:47:57,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:26.0,2025/10/24 14:47:58,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:27.0,2025/10/24 14:47:59,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:28.0,2025/10/24 14:48:00,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:29.0,2025/10/24 14:48:01,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:30.0,2025/10/24 14:48:02,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:31.0,2025/10/24 14:48:03,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:32.0,2025/10/24 14:48:04,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:33.0,2025/10/24 14:48:05,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:34.0,2025/10/24 14:48:06,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:35.0,2025/10/24 14:48:07,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:36.0,2025/10/24 14:48:08,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:37.0,2025/10/24 14:48:09,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:38.0,2025/10/24 14:48:10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:39.0,2025/10/24 14:48:11,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:40.0,2025/10/24 14:48:12,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:41.0,2025/10/24 14:48:13,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:42.0,2025/10/24 14:48:14,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:43.0,2025/10/24 14:48:15,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:44.0,2025/10/24 14:48:16,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:45.0,2025/10/24 14:48:17,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:46.0,2025/10/24 14:48:18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:47.0,2025/10/24 14:48:19,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:48.0,2025/10/24 14:48:20,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:49.0,2025/10/24 14:48:21,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:50.0,2025/10/24 14:48:22,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:51.0,2025/10/24 14:48:23,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:52.0,2025/10/24 14:48:24,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:53.0,2025/10/24 14:48:25,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:54.0,2025/10/24 14:48:26,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:55.0,2025/10/24 14:48:27,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:56.0,2025/10/24 14:48:28,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:57.0,2025/10/24 14:48:29,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:58.0,2025/10/24 14:48:30,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:13:59.0,2025/10/24 14:48:31,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:00.0,2025/10/24 14:48:32,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:01.0,2025/10/24 14:48:33,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:02.0,2025/10/24 14:48:34,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:03.0,2025/10/24 14:48:35,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:04.0,2025/10/24 14:48:36,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:05.0,2025/10/24 14:48:37,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:06.0,2025/10/24 14:48:38,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:07.0,2025/10/24 14:48:39,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:08.0,2025/10/24 14:48:40,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:09.0,2025/10/24 14:48:41,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:10.0,2025/10/24 14:48:42,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:11.0,2025/10/24 14:48:43,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:12.0,2025/10/24 14:48:44,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:13.0,2025/10/24 14:48:45,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:14.0,2025/10/24 14:48:46,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:15.0,2025/10/24 14:48:47,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:16.0,2025/10/24 14:48:48,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:14:17.0,2025/10/24 14:48:49,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
